 Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
2017-07-27,4,1804.61,95.87,270.69,1900.48,netbanking,FUR-CH-10004997,519,2
2016-11-16,2,83.92,4.72,8.39,88.64,Debitcard,FUR-FU-10001934,222,1
2016-11-16,3,1353.46,71.9,203.02,1425.36,Debitcard,FUR-CH-10004997,222,1
2016-11-16,11,31.5,1.97,0,33.47,Debitcard,OFF-BI-10001890,222,1
2014-12-15,3,38.34,2.16,3.83,40.5,Credit card,OFF-EN-10002500,225,1
2014-12-15,4,4319.9,256.49,216,4576.4,Credit card,TEC-CO-10001766,225,1
2017-09-12,2,141.37,7.07,28.27,148.44,Credit card,FUR-CH-10004860,351,2
2015-02-13,3,8.8,0.55,0,9.35,Cash,OFF-BI-10002049,773,2
2015-02-13,2,37.06,2.08,3.71,39.14,Cash,TEC-AC-10003499,773,2
2015-02-13,3,2012.26,106.9,301.84,2119.16,Cash,OFF-ST-10003470,773,2
2017-09-01,5,324.8,16.24,64.96,341.04,netbanking,FUR-FU-10000222,25,1
2014-07-23,2,83.88,4.72,8.39,88.6,netbanking,TEC-AC-10000023,64,2
2014-07-23,2,23.92,1.35,2.39,25.27,netbanking,OFF-PA-10003971,64,2
2014-07-23,4,20.99,1.31,0,22.3,netbanking,OFF-AR-10003481,64,2
2014-07-23,3,428.33,18.74,128.5,447.07,netbanking,OFF-ST-10001490,64,2
2015-10-13,3,218.34,10.92,43.67,229.26,Credit card,FUR-FU-10003708,17,3
2015-02-21,3,36.84,2.07,3.68,38.91,Credit card,OFF-PA-10001970,362,1
2015-02-21,7,175.42,9.87,17.54,185.29,Credit card,OFF-LA-10002762,362,1
2016-08-16,7,1533.53,81.47,230.03,1614.99,Credit card,FUR-TA-10002533,704,1
2014-11-13,9,169.56,9.54,16.96,179.1,EMI,FUR-FU-10004091,683,1
2016-07-22,8,28.16,1.76,0,29.92,Debitcard,OFF-AR-10001545,72,1
2016-07-22,10,852.24,42.61,170.45,894.85,Debitcard,OFF-ST-10001476,72,1
2016-07-22,4,18.5,1.16,0,19.65,Debitcard,OFF-PA-10004971,72,1
2016-02-10,3,29.46,1.84,0,31.3,Debitcard,OFF-LA-10003223,617,1
2016-02-10,3,186.54,9.33,37.31,195.87,Debitcard,OFF-ST-10004340,617,1
2016-02-10,4,836.59,44.44,125.49,881.04,Debitcard,FUR-TA-10001095,617,1
2016-02-10,4,159.97,9,16,168.97,Debitcard,TEC-PH-10001448,617,1
2014-06-27,6,377.52,18.88,75.5,396.4,EMI,OFF-AP-10001005,477,3
2014-06-27,2,5.63,0.35,0,5.98,EMI,OFF-AR-10003469,477,3
2017-06-14,4,78.59,4.42,7.86,83.01,Credit card,OFF-PA-10000249,166,1
2016-12-31,7,32.26,2.02,0,34.27,EMI,OFF-LA-10001613,671,2
2014-01-29,2,19.22,1.2,0,20.43,COD,OFF-BI-10001758,663,1
2014-01-29,2,70.98,3.99,7.1,74.97,COD,FUR-BO-10004409,663,1
2017-03-25,2,25.98,1.46,2.6,27.45,COD,OFF-ST-10001558,182,1
2017-03-25,3,32.06,1.8,3.21,33.87,COD,OFF-PA-10002986,182,1
2017-03-25,4,33599.9,1994.99,1680,35594.9,COD,TEC-CO-10004722,182,1
2017-03-24,2,476,25.29,71.4,501.29,EMI,TEC-AC-10002842,743,3
2017-03-24,2,123.92,6.2,24.78,130.12,EMI,OFF-PA-10001125,743,3
2016-10-09,2,410.35,21.8,61.55,432.15,COD,FUR-TA-10002622,235,1
2016-11-22,5,1190,63.22,178.5,1253.22,COD,TEC-AC-10002842,311,3
2018-01-01,3,32.06,1.8,3.21,33.87,Cash,OFF-PA-10004285,209,2
2016-03-13,5,319.6,15.98,63.92,335.58,Cash,TEC-AC-10004469,47,3
2016-02-20,2,205.16,8.98,61.55,214.14,Cash,FUR-CH-10001545,480,2
2015-10-03,6,117.41,6.6,11.74,124.01,Debitcard,OFF-AP-10002578,371,1
2015-10-03,2,492.77,26.18,73.92,518.95,Debitcard,TEC-PH-10003012,371,1
2015-11-06,6,38.78,2.42,0,41.21,EMI,FUR-FU-10004909,300,1
2015-11-06,7,117.49,6.61,11.75,124.1,EMI,OFF-BI-10001524,300,1
2015-11-06,3,11.95,0.75,0,12.7,EMI,OFF-BI-10003355,300,1
2015-11-06,3,904.41,48.05,135.66,952.46,EMI,FUR-BO-10004357,300,1
2016-08-05,7,2589.38,137.56,388.41,2726.95,netbanking,FUR-TA-10002774,707,1
2017-11-13,7,3666.35,194.77,549.95,3861.12,EMI,FUR-TA-10004575,145,2
2017-11-13,2,899.14,47.77,134.87,946.9,EMI,FUR-CH-10003312,145,2
2017-11-13,3,108.96,6.13,10.9,115.09,EMI,TEC-AC-10001465,145,2
2016-02-19,7,528.36,26.42,105.67,554.78,Cash,OFF-AR-10002240,249,1
2014-07-13,1,2.88,0.18,0,3.06,Cash,OFF-LA-10004559,690,2
2014-07-13,6,31.43,1.96,0,33.39,Cash,OFF-BI-10003291,690,2
2014-07-13,4,23.92,1.5,0,25.42,Cash,OFF-ST-10001505,690,2
2016-02-04,4,391.28,19.56,78.26,410.84,Credit card,OFF-PA-10003892,786,1
2016-09-25,6,128.34,7.22,12.83,135.56,Debitcard,OFF-ST-10002370,450,1
2017-12-24,5,474.95,23.75,94.99,498.7,Cash,TEC-AC-10000474,442,1
2016-09-08,2,1599.97,85,240,1684.97,Debitcard,TEC-CO-10002095,593,2
2015-08-06,4,277.5,13.88,55.5,291.38,Cash,FUR-TA-10003469,214,1
2015-11-25,8,2505.41,133.1,375.81,2638.51,Cash,FUR-TA-10002958,758,2
2015-11-25,5,147.96,8.32,14.8,156.28,Cash,TEC-PH-10002923,758,2
2017-05-22,3,67.82,3.82,6.78,71.64,EMI,FUR-FU-10004973,607,3
2017-05-22,1,1.89,0.12,0,2.01,EMI,FUR-FU-10001918,607,3
2017-07-27,3,126.62,7.12,12.66,133.75,Cash,OFF-PA-10003641,200,1
2015-09-17,1,7.82,0.49,0,8.31,EMI,OFF-EN-10002621,152,3
2015-09-17,4,242.96,12.15,48.59,255.11,EMI,FUR-CH-10003817,152,3
2016-12-16,9,100.51,5.65,10.05,106.17,COD,OFF-PA-10000659,309,2
2015-10-05,3,19.44,1.22,0,20.66,Cash,OFF-PA-10001870,496,1
2015-10-05,1,1.48,0.09,0,1.57,Cash,OFF-BI-10000320,496,1
2017-11-21,6,62.21,3.5,6.22,65.71,EMI,OFF-PA-10004735,667,1
2017-11-21,4,75.36,4.24,7.54,79.6,EMI,FUR-FU-10004091,667,1
2015-12-03,7,12.1,0.76,0,12.85,netbanking,OFF-BI-10000546,236,3
2015-12-03,3,98.35,5.53,9.84,103.88,netbanking,OFF-AP-10001293,236,3
2015-12-03,2,671.49,35.67,100.72,707.16,netbanking,FUR-FU-10000576,236,3
2015-12-11,2,17.92,1.12,0,19.04,netbanking,OFF-PA-10004519,107,2
2017-09-09,4,179.14,10.08,17.91,189.21,EMI,TEC-AC-10004568,432,2
2017-09-09,5,215.88,12.14,21.59,228.02,EMI,OFF-AR-10001897,432,2
2017-09-09,3,31.1,1.75,3.11,32.85,EMI,OFF-PA-10001800,432,2
2017-04-30,5,31.29,1.96,0,33.25,EMI,OFF-BI-10001628,579,3
2017-04-30,1,72.78,3.64,14.56,76.42,EMI,OFF-ST-10004123,579,3
2015-11-08,5,134.3,7.55,13.43,141.85,Debitcard,OFF-ST-10000885,471,3
2015-11-08,2,659.98,35.06,99,695.04,Debitcard,TEC-PH-10004165,471,3
2015-11-08,3,23.64,1.48,0,25.12,Debitcard,FUR-FU-10002240,471,3
2015-11-08,4,9287.6,551.45,464.38,9839.05,Debitcard,TEC-MA-10000045,471,3
2015-11-08,2,898.74,47.75,134.81,946.49,Debitcard,FUR-CH-10003746,471,3
2015-04-30,1,191.52,8.38,57.45,199.89,COD,FUR-TA-10000577,194,2
2015-04-30,1,2.62,0.16,0,2.79,COD,OFF-AR-10004757,194,2
2015-09-24,6,2739.53,145.54,410.93,2885.07,EMI,OFF-BI-10000545,768,3
2015-09-24,4,367.96,18.4,73.59,386.36,EMI,OFF-ST-10001522,768,3
2017-09-12,2,163.14,8.16,32.63,171.29,EMI,OFF-AP-10001271,679,3
2016-11-12,5,222.3,12.5,22.23,234.8,Cash,FUR-FU-10002030,267,1
2016-11-12,3,314.09,13.74,94.23,327.83,Cash,OFF-ST-10001272,267,1
2015-10-02,4,8.45,0.53,0,8.98,Cash,OFF-BI-10001116,505,1
2015-10-02,1,10.48,0.59,1.05,11.07,Cash,OFF-PA-10004665,505,1
2015-10-02,1,2.47,0.15,0,2.62,Cash,OFF-BI-10004506,505,1
2015-10-02,2,6.53,0.41,0,6.94,Cash,OFF-BI-10001982,505,1
2014-10-07,3,5.43,0.34,0,5.77,netbanking,OFF-FA-10002676,710,1
2014-10-07,3,95.33,5.36,9.53,100.69,netbanking,FUR-FU-10000758,710,1
2014-10-07,2,9.86,0.62,0,10.47,netbanking,OFF-LA-10002271,710,1
2014-10-07,3,3.58,0.22,0,3.8,netbanking,OFF-BI-10002609,710,1
2014-10-07,4,18.84,1.18,0,20.02,netbanking,OFF-FA-10000254,710,1
2014-02-24,2,15.78,0.99,0,16.77,COD,OFF-ST-10000321,756,3
2016-06-16,6,148.7,8.36,14.87,157.07,netbanking,OFF-PA-10000241,106,3
2016-06-16,2,25.92,1.46,2.59,27.38,netbanking,OFF-PA-10004782,106,3
2017-11-04,10,379.4,21.34,37.94,400.74,Debitcard,OFF-PA-10004243,12,3
2017-11-04,1,40.99,2.31,4.1,43.3,Debitcard,OFF-PA-10001033,12,3
2016-04-08,2,132.22,6.61,26.44,138.84,netbanking,FUR-FU-10000723,605,1
2016-04-08,2,49.63,2.79,4.96,52.42,netbanking,OFF-ST-10003455,605,1
2016-04-08,3,143.95,8.1,14.4,152.05,netbanking,TEC-AC-10001109,605,1
2016-07-02,3,107.91,6.07,10.79,113.98,Credit card,OFF-AR-10004344,59,3
2016-07-02,7,2026.98,107.68,304.05,2134.66,Credit card,FUR-BO-10004695,59,3
2014-09-28,5,271.12,13.56,54.22,284.68,Credit card,OFF-ST-10000675,340,3
2014-09-28,2,32.54,1.83,3.25,34.37,Credit card,OFF-ST-10002301,340,3
2017-05-06,2,6.66,0.42,0,7.07,EMI,OFF-SU-10001212,171,2
2017-05-06,4,1018.1,54.09,152.72,1072.19,EMI,FUR-TA-10001889,171,2
2017-05-06,5,4906.86,260.68,736.03,5167.54,EMI,FUR-CH-10002024,171,2
2017-10-20,2,9.54,0.6,0,10.13,COD,OFF-ST-10000617,691,2
2017-10-20,1,6.67,0.42,0,7.09,COD,OFF-PA-10000380,691,2
2017-10-20,2,4.45,0.28,0,4.73,COD,OFF-AR-10003251,691,2
2017-10-20,4,43.94,2.47,4.39,46.41,COD,FUR-FU-10000175,691,2
2014-09-05,2,17.81,1.11,0,18.92,Debitcard,OFF-BI-10004716,24,2
2014-09-05,3,714,37.93,107.1,751.93,Debitcard,TEC-AC-10002842,24,2
2014-08-16,8,1007.92,44.1,302.38,1052.02,Cash,TEC-PH-10003691,573,1
2014-08-16,3,68.35,3.84,6.84,72.2,Cash,FUR-FU-10002878,573,1
2014-08-23,3,689.82,36.65,103.47,726.47,Cash,OFF-ST-10000991,741,1
2015-05-10,5,354.85,17.74,70.97,372.59,Credit card,OFF-AP-10002439,504,1
2015-05-10,2,73.57,4.14,7.36,77.71,Credit card,OFF-AR-10004602,504,1
2016-05-13,2,479.94,25.5,71.99,505.44,COD,TEC-PH-10001795,38,1
2015-03-09,2,22.42,1.26,2.24,23.69,COD,OFF-BI-10002854,334,3
2015-03-09,2,9.42,0.59,0,10.01,COD,FUR-FU-10000023,334,3
2015-03-09,5,904.9,39.59,271.47,944.49,COD,OFF-AP-10000828,334,3
2015-03-09,2,75.52,4.25,7.55,79.77,COD,OFF-ST-10000777,334,3
2017-08-19,1,299.99,15.94,45,315.93,netbanking,TEC-CO-10000971,730,1
2017-08-19,4,307.46,15.37,61.49,322.83,netbanking,OFF-PA-10003134,730,1
2017-08-19,8,303.28,17.06,30.33,320.34,netbanking,TEC-PH-10002538,730,1
2017-08-19,3,46.74,2.63,4.67,49.37,netbanking,OFF-ST-10001228,730,1
2017-08-19,5,524.85,22.96,157.46,547.81,netbanking,TEC-AC-10000397,730,1
2017-08-19,6,37.76,2.36,0,40.12,netbanking,OFF-BI-10004308,730,1
2016-06-26,9,295.13,16.6,29.51,311.73,Cash,OFF-PA-10000357,382,1
2016-06-26,1,3.21,0.2,0,3.41,Cash,OFF-BI-10000773,382,1
2016-06-26,4,171.04,9.62,17.1,180.66,Cash,OFF-ST-10001837,382,1
2016-12-19,3,38.88,2.19,3.89,41.07,Credit card,OFF-PA-10002552,680,1
2015-09-17,4,8.73,0.55,0,9.27,EMI,OFF-BI-10000014,563,3
2015-01-04,3,73.76,4.15,7.38,77.91,COD,OFF-AP-10004136,196,3
2015-01-04,7,26.59,1.66,0,28.25,COD,OFF-BI-10003429,196,3
2014-05-04,2,15.98,1,0,16.98,COD,TEC-PH-10000376,348,3
2017-02-06,1,69.38,3.47,13.88,72.84,COD,FUR-TA-10003469,432,2
2017-02-06,4,95.04,5.35,9.5,100.39,COD,OFF-SU-10004231,432,2
2017-02-06,4,2503.96,133.02,375.59,2636.98,COD,TEC-PH-10002584,432,2
2017-02-06,2,9.34,0.58,0,9.93,COD,OFF-AR-10003602,432,2
2016-12-31,8,4556.54,242.07,683.48,4798.61,Credit card,FUR-CH-10002331,556,2
2016-10-25,4,1016.23,53.99,152.43,1070.22,COD,FUR-CH-10001802,502,3
2015-06-15,1,3.42,0.21,0,3.64,COD,OFF-AR-10000634,764,3
2017-07-04,7,2170.84,115.33,325.63,2286.17,Credit card,OFF-ST-10002615,541,3
2015-06-30,9,129.17,7.27,12.92,136.43,Cash,OFF-PA-10004040,749,1
2016-02-25,3,2.51,0.16,0,2.66,COD,OFF-BI-10003727,785,1
2016-02-25,2,31.25,1.76,3.12,33.01,COD,OFF-BI-10002026,785,1
2016-02-25,3,1081.14,57.44,162.17,1138.58,COD,OFF-ST-10001496,785,1
2017-04-26,3,540.05,23.63,162.01,563.68,COD,OFF-ST-10003716,233,1
2017-05-10,3,65.23,3.67,6.52,68.9,netbanking,OFF-EN-10002504,205,1
2017-05-10,3,517.5,22.64,155.25,540.14,netbanking,FUR-CH-10001270,205,1
2015-12-26,2,1201.06,63.81,180.16,1264.87,netbanking,TEC-MA-10004241,450,1
2015-12-26,2,119.81,5.99,23.96,125.8,netbanking,OFF-AR-10001468,450,1
2015-12-26,8,796.8,39.84,159.36,836.64,netbanking,TEC-AC-10003198,450,1
2015-12-26,3,103.51,5.82,10.35,109.33,netbanking,FUR-FU-10003039,450,1
2014-08-16,6,93.31,5.25,9.33,98.56,Cash,OFF-PA-10000295,724,3
2014-08-16,5,179.85,10.12,17.99,189.97,Cash,OFF-AR-10004344,724,3
2014-08-16,7,158.93,8.94,15.89,167.87,Cash,TEC-AC-10002473,724,3
2014-08-16,6,158.44,8.91,15.84,167.35,Cash,OFF-AP-10002403,724,3
2014-08-16,2,11.1,0.69,0,11.8,Cash,OFF-SU-10000432,724,3
2014-08-16,1,2.95,0.18,0,3.14,Cash,OFF-LA-10000443,724,3
2015-12-15,3,10.33,0.65,0,10.98,Cash,OFF-BI-10003166,63,1
2017-11-07,4,9.18,0.57,0,9.76,netbanking,OFF-BI-10002393,706,2
2017-03-17,2,239.92,10.5,71.98,250.42,Cash,TEC-PH-10001809,364,1
2016-06-03,9,42.48,2.66,0,45.14,Credit card,OFF-EN-10002600,495,1
2016-06-03,2,179.17,8.96,35.83,188.13,Credit card,TEC-AC-10000109,495,1
2015-07-11,2,9.86,0.62,0,10.47,Credit card,FUR-FU-10003829,277,1
2015-07-11,3,29.46,1.84,0,31.3,Credit card,OFF-LA-10003223,277,1
2014-03-15,3,23.94,1.5,0,25.44,Credit card,OFF-AR-10001770,580,3
2015-04-24,2,361.92,15.83,108.58,377.75,EMI,OFF-EN-10003296,221,1
2017-08-01,5,4949.85,262.96,742.48,5212.81,netbanking,TEC-AC-10003870,434,2
2017-08-01,3,815.29,43.31,122.29,858.6,netbanking,FUR-CH-10000665,434,2
2014-11-02,2,73.58,4.14,7.36,77.72,Credit card,TEC-PH-10003092,645,3
2017-11-09,4,1459.1,77.51,218.87,1536.62,Debitcard,FUR-TA-10001086,697,1
2016-08-16,5,32.4,2.03,0,34.43,EMI,OFF-PA-10001870,193,3
2016-08-16,7,33.49,2.09,0,35.58,EMI,OFF-BI-10003305,193,3
2016-08-16,2,116.34,5.82,23.27,122.16,EMI,OFF-BI-10003007,193,3
2016-07-25,9,89.21,5.58,0,94.78,EMI,OFF-AR-10001419,605,1
2014-03-07,3,171.69,8.58,34.34,180.27,Debitcard,OFF-ST-10003692,544,3
2014-03-07,3,430.3,18.83,129.09,449.12,Debitcard,FUR-TA-10001866,544,3
2017-01-31,4,188.16,10.58,18.82,198.74,Debitcard,FUR-FU-10002157,215,2
2017-01-31,7,4703.89,249.89,705.58,4953.78,Debitcard,TEC-PH-10001459,215,2
2014-07-16,3,585.55,25.62,175.67,611.17,Credit card,FUR-CH-10002126,392,3
2014-07-16,2,6.98,0.44,0,7.41,Credit card,OFF-FA-10001561,392,3
2014-07-16,7,89.15,5.01,8.92,94.17,Credit card,OFF-AR-10003158,392,3
2014-07-16,3,16.03,1,0,17.03,Credit card,OFF-PA-10001804,392,3
2017-04-16,1,1.75,0.11,0,1.86,COD,OFF-AR-10000422,32,2
2017-04-16,8,41.98,2.62,0,44.61,COD,OFF-AR-10000127,32,2
2017-11-18,1,11.21,0.63,1.12,11.84,Cash,OFF-ST-10004634,192,2
2015-12-06,2,90.08,5.07,9.01,95.15,Debitcard,OFF-AR-10003582,12,3
2016-10-01,2,31.25,1.76,3.12,33.01,Credit card,OFF-BI-10002026,619,2
2016-11-25,2,17.48,1.09,0,18.57,COD,OFF-AP-10000595,445,1
2016-11-25,5,223.75,12.59,22.38,236.34,COD,OFF-PA-10001509,445,1
2017-09-09,5,77.1,4.34,7.71,81.44,Credit card,OFF-ST-10001321,764,3
2017-09-09,3,158.38,7.92,31.68,166.29,Credit card,TEC-PH-10001750,764,3
2017-07-24,4,11.46,0.72,0,12.17,COD,OFF-BI-10001890,127,1
2017-07-24,7,94.19,5.3,9.42,99.49,COD,OFF-BI-10004224,127,1
2017-10-11,3,143.7,8.08,14.37,151.78,EMI,OFF-PA-10001357,191,2
2017-10-11,1,5.18,0.32,0,5.51,EMI,OFF-PA-10004888,191,2
2017-11-11,4,12.61,0.79,0,13.4,COD,TEC-AC-10002370,225,1
2016-03-12,1,11.21,0.63,1.12,11.84,EMI,OFF-ST-10004634,520,2
2016-03-12,5,319.41,15.97,63.88,335.38,EMI,FUR-CH-10002647,520,2
2016-03-12,3,53.82,3.03,5.38,56.85,EMI,OFF-PA-10001801,520,2
2016-03-12,4,82.88,4.66,8.29,87.54,EMI,OFF-BI-10004632,520,2
2017-05-18,9,179.71,10.11,17.97,189.82,netbanking,OFF-BI-10002082,195,2
2016-07-08,2,15.4,0.96,0,16.36,netbanking,OFF-AR-10003986,348,3
2015-01-03,4,23.92,1.5,0,25.42,Cash,OFF-PA-10001243,569,1
2015-01-03,5,498,24.9,99.6,522.9,Cash,TEC-AC-10003198,569,1
2017-04-17,6,382.12,19.11,76.42,401.22,Cash,FUR-CH-10003774,454,1
2014-11-20,5,32.4,2.03,0,34.43,Cash,OFF-PA-10002262,418,2
2017-06-14,3,184.32,9.22,36.86,193.54,netbanking,OFF-AP-10004532,10,3
2016-11-30,7,58.69,3.67,0,62.36,Cash,OFF-ST-10001325,272,3
2014-03-25,5,118.4,6.66,11.84,125.06,Cash,OFF-LA-10004544,307,3
2014-03-25,3,60.31,3.39,6.03,63.7,Cash,FUR-FU-10001473,307,3
2014-03-25,3,272.97,13.65,54.59,286.62,Cash,FUR-CH-10000422,307,3
2015-05-04,5,75.36,4.24,7.54,79.6,COD,FUR-FU-10002960,479,1
2015-05-04,1,9.48,0.59,0,10.07,COD,FUR-FU-10002445,479,1
2015-05-04,10,335.2,18.86,33.52,354.06,COD,TEC-PH-10001300,479,1
2015-05-04,5,58.32,3.28,5.83,61.6,COD,FUR-FU-10001025,479,1
2015-05-04,1,6.48,0.41,0,6.89,COD,OFF-PA-10002689,479,1
2017-05-08,2,64.9,3.65,6.49,68.55,COD,FUR-FU-10004245,636,1
2017-05-08,4,52.78,2.97,5.28,55.74,COD,OFF-BI-10003684,636,1
2017-05-08,5,497.96,24.9,99.59,522.86,COD,FUR-TA-10003748,636,1
2017-05-08,5,128.4,7.22,12.84,135.62,COD,OFF-BI-10002133,636,1
2017-05-08,2,10,0.63,0,10.63,COD,OFF-FA-10002280,636,1
2016-08-30,3,373.08,16.32,111.92,389.4,netbanking,FUR-FU-10000308,191,2
2014-04-18,7,69.66,4.35,0,74.02,Cash,OFF-ST-10000876,515,2
2014-04-18,2,211.17,9.24,63.35,220.41,Cash,TEC-PH-10000586,515,2
2014-04-18,6,217.44,12.23,21.74,229.67,Cash,TEC-AC-10003399,515,2
2017-01-04,2,31.74,1.79,3.17,33.53,Cash,OFF-AR-10001955,773,2
2017-01-04,2,10.86,0.68,0,11.54,Cash,OFF-AP-10000027,773,2
2017-01-04,5,1565.88,83.19,234.88,1649.07,Cash,FUR-TA-10002958,773,2
2017-01-04,3,930.36,49.43,139.55,979.79,Cash,OFF-ST-10002615,773,2
2017-05-02,2,939.98,49.94,141,989.92,Cash,TEC-PH-10002624,539,1
2017-02-02,4,1209.54,64.26,181.43,1273.79,COD,TEC-PH-10002275,450,1
2014-09-12,4,27.36,1.71,0,29.07,netbanking,OFF-SU-10004290,757,3
2014-09-12,2,32.9,1.85,3.29,34.75,netbanking,OFF-PA-10000174,757,3
2014-09-12,5,31.47,1.97,0,33.44,netbanking,OFF-BI-10004308,757,3
2016-06-16,3,902.71,47.96,135.41,950.67,EMI,FUR-TA-10003473,278,3
2016-10-21,2,241.33,10.56,72.4,251.89,Credit card,FUR-BO-10003894,451,3
2014-12-30,1,4.98,0.31,0,5.3,Credit card,OFF-BI-10001658,721,2
2016-12-01,3,65.81,3.7,6.58,69.51,Cash,FUR-FU-10003535,650,2
2016-11-13,1,29.74,1.67,2.97,31.41,Debitcard,OFF-ST-10000352,198,2
2015-01-10,6,69.89,3.93,6.99,73.82,netbanking,OFF-AP-10004859,312,2
2015-01-10,6,56.16,3.51,0,59.67,netbanking,OFF-BI-10001294,312,2
2017-03-27,1,32.19,1.81,3.22,34,Debitcard,OFF-AP-10001242,464,1
2015-11-18,1,64.78,3.24,12.96,68.02,COD,OFF-ST-10002344,752,3
2015-11-18,3,38.88,2.19,3.89,41.07,COD,OFF-PA-10003349,752,3
2015-11-18,7,279.86,15.74,27.99,295.6,COD,OFF-EN-10003055,752,3
2014-09-14,3,13.62,0.85,0,14.47,Credit card,OFF-PA-10001622,418,2
2016-03-19,2,105.98,5.3,21.2,111.28,Cash,TEC-PH-10003800,664,1
2016-02-15,4,690,30.19,207,720.19,netbanking,FUR-CH-10001270,776,1
2016-11-28,3,95.95,5.4,9.6,101.35,EMI,TEC-AC-10003447,523,2
2016-11-28,2,21.38,1.2,2.14,22.58,EMI,OFF-PA-10004285,523,2
2017-09-08,3,8.86,0.55,0,9.41,Credit card,OFF-BI-10001757,52,1
2015-06-03,1,12.99,0.73,1.3,13.72,Credit card,OFF-ST-10001558,578,1
2015-06-03,5,77.55,4.36,7.76,81.91,Credit card,OFF-ST-10001328,578,1
2014-11-05,2,30.45,1.71,3.04,32.16,Debitcard,OFF-AP-10004708,376,3
2016-12-30,6,64.44,3.62,6.44,68.06,Cash,OFF-FA-10000621,280,2
2017-12-06,2,11.76,0.74,0,12.5,Debitcard,OFF-PA-10001838,295,3
2017-12-30,2,40.21,2.26,4.02,42.47,EMI,FUR-FU-10001473,675,1
2016-12-06,3,331.06,14.48,99.32,345.54,netbanking,TEC-PH-10000193,413,2
2016-12-06,5,111.15,6.25,11.12,117.4,netbanking,FUR-FU-10002045,413,2
2016-12-06,3,1803.9,95.83,270.59,1899.73,netbanking,OFF-AP-10002945,413,2
2016-12-06,3,627.44,33.33,94.12,660.78,netbanking,FUR-TA-10001095,413,2
2014-06-30,7,776.72,33.98,233.02,810.7,Cash,OFF-PA-10001144,380,1
2014-09-04,5,38.4,2.4,0,40.8,Debitcard,OFF-BI-10004099,281,3
2017-11-07,2,221.96,9.71,66.59,231.67,netbanking,FUR-CH-10001973,677,3
2015-04-18,1,10.74,0.6,1.07,11.35,Credit card,OFF-ST-10000344,514,3
2015-12-09,5,78.12,4.39,7.81,82.51,Cash,OFF-BI-10002026,632,1
2015-12-09,3,329.29,14.41,98.79,343.7,Cash,FUR-CH-10003535,632,1
2015-12-09,2,22.68,1.28,2.27,23.96,Cash,OFF-PA-10004156,632,1
2016-02-07,4,105.52,5.94,10.55,111.46,Credit card,OFF-PA-10002254,417,2
2017-07-12,4,67.14,3.78,6.71,70.91,netbanking,FUR-FU-10003247,786,1
2017-07-12,5,113.52,6.39,11.35,119.91,netbanking,TEC-AC-10002473,786,1
2017-07-12,2,63.97,3.6,6.4,67.57,netbanking,FUR-FU-10001057,786,1
2017-07-12,7,69.38,4.34,0,73.72,netbanking,OFF-AR-10001419,786,1
2017-07-12,5,279.92,14,55.98,293.92,netbanking,OFF-AR-10004010,786,1
2015-12-17,4,82.9,4.66,8.29,87.56,Cash,OFF-BI-10004230,83,3
2016-11-15,4,840.03,44.63,126,884.66,Debitcard,FUR-TA-10001768,22,3
2016-05-12,7,44.58,2.79,0,47.36,netbanking,OFF-AR-10003514,514,3
2017-03-14,4,1600.13,85.01,240.02,1685.13,EMI,FUR-TA-10002228,199,1
2016-12-21,10,64.8,4.05,0,68.85,Debitcard,OFF-PA-10001972,341,2
2016-12-21,3,165.6,8.28,33.12,173.88,Debitcard,TEC-AC-10002942,341,2
2017-04-12,3,85.06,4.78,8.51,89.84,Credit card,OFF-PA-10000474,530,3
2017-05-11,5,166.41,9.36,16.64,175.77,netbanking,OFF-BI-10004330,698,1
2017-05-11,3,208.56,10.43,41.71,218.99,netbanking,OFF-ST-10000604,698,1
2017-05-11,1,200.8,10.67,30.12,211.46,netbanking,FUR-TA-10004154,698,1
2017-05-11,4,133.92,7.53,13.39,141.45,netbanking,OFF-ST-10000636,698,1
2017-05-11,2,199.98,10,40,209.98,netbanking,TEC-AC-10004171,698,1
2017-10-16,3,72,4.05,7.2,76.05,COD,TEC-AC-10002167,74,3
2017-10-16,5,53.7,3.02,5.37,56.72,COD,OFF-FA-10000621,74,3
2017-10-16,2,32.38,1.82,3.24,34.21,COD,FUR-FU-10004053,74,3
2017-10-16,5,6464.7,383.84,323.24,6848.54,COD,FUR-BO-10003404,74,3
2016-08-30,8,61.44,3.84,0,65.28,COD,OFF-BI-10004099,495,1
2015-10-07,2,13.68,0.86,0,14.54,EMI,OFF-SU-10004290,262,2
2017-11-25,2,3.49,0.22,0,3.71,Debitcard,OFF-SU-10001935,420,2
2017-11-16,6,77.94,4.38,7.79,82.32,COD,TEC-AC-10004227,138,2
2016-12-21,5,759.8,33.24,227.94,793.04,netbanking,FUR-FU-10004904,53,1
2014-04-05,2,258.6,11.31,77.58,269.91,Cash,OFF-ST-10001511,397,1
2017-11-13,10,219.36,12.34,21.94,231.7,EMI,FUR-FU-10003535,635,2
2014-09-18,4,22.68,1.42,0,24.1,EMI,OFF-FA-10000053,610,1
2014-09-18,2,13.7,0.86,0,14.55,EMI,OFF-PA-10004610,610,1
2014-09-18,5,19.92,1.25,0,21.17,EMI,FUR-FU-10000550,610,1
